ID,MONTHS_BALANCE,STATUS
5840745,-5,0
5840745,-6,0
5840745,-7,0
5840745,-8,0
5840745,-9,X
5840745,-10,C
5840745,-11,C
5840745,-12,C
5840745,-13,C
5583340,0,C
5583340,-1,0
5583340,-2,C
5583340,-3,0
5583340,-4,C
5583340,-5,0
5583340,-6,C
5583340,-7,1
5583340,-8,C
5583340,-9,3
5583340,-10,X
5583340,-11,0
5583340,-12,0
5583340,-13,C
5583340,-14,0
5583340,-15,X
5583340,-16,C
5583340,-17,C
5583340,-18,X
5583340,-19,0
5583340,-20,0
5583340,-21,C
5583340,-22,C
5583340,-23,C
5245761,0,4
5245761,-1,C
5245761,-2,0
5245761,-3,4
5245761,-4,C
5245761,-5,C
5245761,-6,X
5245761,-7,0
5245761,-8,0
5245761,-9,C
5245761,-10,X
5245761,-11,0
5245761,-12,0
5863830,0,C
5863830,-1,C
5863830,-2,X
5863830,-3,0
5241721,0,C
5590347,0,0
5590347,-1,0
5590347,-2,0
5590347,-3,X
5590347,-4,0
5590347,-5,C
5590347,-6,C
5590347,-7,0
5542038,0,C
5542038,-1,0
5542038,-2,C
5542038,-3,0
5980219,0,1
5980219,-1,C
5980219,-2,C
5980219,-3,C
5980219,-4,0
5980219,-5,1
5980219,-6,C
5980219,-7,X
5980219,-8,0
5980219,-9,0
5980219,-10,C
5980219,-11,0
5980219,-12,0
5980219,-13,0
5980219,-14,0
5980219,-15,C
5980219,-16,X
5200078,0,C
5200078,-1,0
5200078,-2,0
5200078,-3,X
5200078,-4,0
5200078,-5,0
5200078,-6,0
5200078,-7,0
5200078,-8,C
5200078,-9,1
5200078,-10,0
5200078,-11,C
5067079,0,0
5067079,-1,0
5067079,-2,0
5067079,-3,C
5067079,-4,C
5067079,-5,0
5067079,-6,X
5067079,-7,C
5067079,-8,C
5630214,0,4
5630214,-1,0
5630214,-2,0
5630214,-3,1
5630214,-4,C
5630214,-5,0
5630214,-6,1
5630214,-7,C
5630214,-8,X
5630214,-9,0
5630214,-10,C
5630214,-11,0
5630214,-12,C
5630214,-13,X
5630214,-14,C
5630214,-15,0
5630214,-16,0
5630214,-17,0
5630214,-18,C
5630214,-19,C
5630214,-20,2
5630214,-21,C
5651872,0,1
5651872,-1,C
5651872,-2,0
5651872,-3,C
5651872,-4,0
5651872,-5,2
5651872,-6,1
5651872,-7,0
5651872,-8,0
5171562,0,0
5606023,0,0
5606023,-1,X
5606023,-2,0
5606023,-3,C
5606023,-4,0
5606023,-5,0
5446193,0,0
5446193,-1,0
5446193,-2,X
5446193,-3,C
5446193,-4,0
5446193,-5,5
5446193,-6,0
5446193,-7,1
5446193,-8,0
5446193,-9,C
5446193,-10,0
5446193,-11,0
5446193,-12,0
5446193,-13,C
5446193,-14,0
5446193,-15,C
5446193,-16,5
5446193,-17,C
5446193,-18,5
5031480,0,X
5031480,-1,C
5031480,-2,0
5031480,-3,C
5031480,-4,0
5031480,-5,3
5031480,-6,C
5031480,-7,0
5031480,-8,C
5031480,-9,0
5031480,-10,0
5031480,-11,0
5031480,-12,0
5031480,-13,C
5031480,-14,0
5031480,-15,0
5031480,-16,C
5014930,0,0
5014930,-1,C
5014930,-2,0
5014930,-3,0
5913465,0,C
5913465,-1,C
5913465,-2,0
5913465,-3,0
5913465,-4,C
5913465,-5,C
5913465,-6,X
5913465,-7,0
5913465,-8,C
5913465,-9,C
5913465,-10,0
5913465,-11,C
5913465,-12,C
5913465,-13,C
5913465,-14,C
5913465,-15,C
5913465,-16,0
5940968,0,C
5940968,-1,4
5940968,-2,0
5940968,-3,C
5940968,-4,X
5940968,-5,0
5940968,-6,C
5940968,-7,C
5940968,-8,4
5940968,-9,0
5940968,-10,0
5940968,-11,4
5940968,-12,C
5940968,-13,0
5940968,-14,C
5940968,-15,C
5940968,-16,X
5940968,-17,X
5940968,-18,0
5940968,-19,0
5940968,-20,X
5940968,-21,0
5940968,-22,0
5337637,0,3
5337637,-1,C
5337637,-2,0
5337637,-3,0
5337637,-4,0
5337637,-5,0
5337637,-6,0
5337637,-7,2
5337637,-8,0
5337637,-9,0
5337637,-10,2
5337637,-11,C
5337637,-12,0
5337637,-13,0
5337637,-14,2
5337637,-15,0
5337637,-16,0
5337637,-17,C
5337637,-18,0
5337637,-19,0
5337637,-20,X
5023673,0,X
5023673,-1,C
5023673,-2,C
5023673,-3,C
5023673,-4,0
5023673,-5,0
5023673,-6,C
5023673,-7,0
5023673,-8,0
5023673,-9,0
5023673,-10,C
5023673,-11,X
5023673,-12,0
5023673,-13,1
5720397,0,X
5720397,-1,C
5060540,0,0
5060540,-1,0
5060540,-2,C
5060540,-3,0
5060540,-4,1
5060540,-5,X
5060540,-6,X
5060540,-7,X
5060540,-8,2
5060540,-9,X
5060540,-10,0
5060540,-11,0
5060540,-12,C
5060540,-13,0
5060540,-14,C
5060540,-15,0
5422425,0,C
5422425,-1,C
5422425,-2,C
5422425,-3,C
5422425,-4,0
5422425,-5,3
5422425,-6,C
5422425,-7,C
5422425,-8,1
5422425,-9,0
5422425,-10,0
5422425,-11,0
5422425,-12,0
5422425,-13,0
5422425,-14,C
5422425,-15,C
5178034,0,C
5178034,-1,2
5318064,0,0
5318064,-1,0
5318064,-2,X
5318064,-3,C
5318064,-4,0
5318064,-5,0
5318064,-6,X
5318064,-7,C
5318064,-8,C
5318064,-9,X
5318064,-10,0
5318064,-11,1
5318064,-12,C
5318064,-13,X
5318064,-14,C
5960456,0,C
5960456,-1,C
5960456,-2,0
5960456,-3,C
5960456,-4,1
5960456,-5,0
5960456,-6,C
5960456,-7,3
5960456,-8,0
5960456,-9,C
5597279,0,X
5597279,-1,X
5597279,-2,1
5597279,-3,C
5597279,-4,3
5240651,0,C
5240651,-1,C
5240651,-2,0
5240651,-3,0
5240651,-4,0
5240651,-5,C
5240651,-6,C
5240651,-7,X
5240651,-8,0
5240651,-9,0
5240651,-10,4
5240651,-11,C
5860508,0,C
5860508,-1,0
5860508,-2,0
5860508,-3,C
5860508,-4,C
5860508,-5,0
5860508,-6,C
5860508,-7,C
5860508,-8,3
5860508,-9,3
5860508,-10,X
5860508,-11,C
5860508,-12,0
5860508,-13,2
5860508,-14,1
5860508,-15,1
5860508,-16,C
5860508,-17,C
5860508,-18,C
5860508,-19,0
5860508,-20,C
5860508,-21,C
5860508,-22,C
5010464,0,0
5010464,-1,0
5010464,-2,C
5010464,-3,0
5010464,-4,0
5010464,-5,C
5010464,-6,C
5010464,-7,C
5010464,-8,C
5010464,-9,0
5010464,-10,0
5010464,-11,0
5010464,-12,C
5010464,-13,C
5010464,-14,0
5010464,-15,C
5880164,0,1
5880164,-1,0
5880164,-2,X
5880164,-3,0
5880164,-4,X
5880164,-5,C
5880164,-6,C
5880164,-7,C
5880164,-8,C
5880164,-9,X
5880164,-10,0
5880164,-11,C
5880164,-12,C
5880164,-13,C
5880164,-14,C
5880164,-15,0
5880164,-16,C
5880164,-17,3
5880164,-18,1
5880164,-19,0
5880164,-20,0
5880164,-21,0
5250556,0,0
5250556,-1,0
5324043,0,0
5324043,-1,0
5399196,0,0
5399196,-1,0
5399196,-2,C
5399196,-3,5
5399196,-4,0
5399196,-5,X
5399196,-6,X
5399196,-7,3
5399196,-8,C
5399196,-9,0
5196807,0,0
5196807,-1,C
5196807,-2,0
5196807,-3,1
5196807,-4,X
5196807,-5,C
5196807,-6,X
5196807,-7,0
5196807,-8,0
5196807,-9,0
5196807,-10,C
5196807,-11,X
5196807,-12,X
5196807,-13,1
5196807,-14,0
5196807,-15,0
5221876,0,C
5221876,-1,0
5221876,-2,X
5221876,-3,C
5221876,-4,C
5221876,-5,1
5221876,-6,0
5221876,-7,0
5221876,-8,0
5221876,-9,0
5221876,-10,5
5221876,-11,0
5221876,-12,C
5221876,-13,5
5221876,-14,1
5221876,-15,C
5221876,-16,X
5221876,-17,1
5221876,-18,1
5221876,-19,2
5221876,-20,1
5221876,-21,0
5221876,-22,0
5221876,-23,C
5660823,0,0
5660823,-1,0
5452447,0,0
5452447,-1,0
5452447,-2,5
5452447,-3,C
5452447,-4,C
5452447,-5,X
5452447,-6,0
5452447,-7,C
5452447,-8,X
5452447,-9,0
5452447,-10,0
5452447,-11,X
5452447,-12,0
5452447,-13,0
5452447,-14,C
5452447,-15,0
5090151,0,C
5090151,-1,C
5090151,-2,C
5090151,-3,3
5090151,-4,X
5090151,-5,0
5090151,-6,0
5144138,0,C
5144138,-1,C
5144138,-2,X
5144138,-3,0
5144138,-4,C
5144138,-5,0
5144138,-6,0
5144138,-7,0
5144138,-8,0
5144138,-9,0
5144138,-10,0
5144138,-11,X
5144138,-12,C
5144138,-13,0
5144138,-14,X
5144138,-15,X
5144138,-16,C
5144138,-17,X
5144138,-18,0
5144138,-19,0
5144138,-20,0
5144138,-21,X
5144138,-22,X
5144138,-23,C
5979592,0,C
5979592,-1,0
5979592,-2,C
5979592,-3,3
5979592,-4,0
5979592,-5,C
5979592,-6,0
5979592,-7,C
5979592,-8,C
5979592,-9,0
5979592,-10,X
5979592,-11,0
5979592,-12,C
5979592,-13,0
5979592,-14,C
5979592,-15,C
5979592,-16,X
5979592,-17,0
5979592,-18,C
5870289,0,X
5870289,-1,1
5870289,-2,X
5870289,-3,0
5842882,0,0
5114135,0,0
5114135,-1,X
5114135,-2,0
5052413,0,C
5052413,-1,X
5052413,-2,0
5052413,-3,0
5052413,-4,X
5052413,-5,0
5052413,-6,C
5052413,-7,C
5052413,-8,0
5052413,-9,0
5052413,-10,0
5052413,-11,1
5052413,-12,C
5052413,-13,0
5052413,-14,C
5052413,-15,X
5052413,-16,C
5052413,-17,C
5904743,0,0
5407527,0,1
5407527,-1,X
5407527,-2,X
5407527,-3,2
5407527,-4,0
5407527,-5,1
5407527,-6,C
5407527,-7,0
5782231,0,C
5782231,-1,X
5782231,-2,C
5782231,-3,0
5782231,-4,C
5782231,-5,0
5782231,-6,0
5782231,-7,C
5782231,-8,C
5782231,-9,C
5782231,-10,C
5782231,-11,C
5782231,-12,C
5782231,-13,0
5782231,-14,0
5782231,-15,X
5782231,-16,0
5782231,-17,1
5782231,-18,1
5782231,-19,0
5782231,-20,0
5622142,0,0
5622142,-1,C
5012973,0,1
5012973,-1,C
5012973,-2,X
5012973,-3,0
5012973,-4,0
5012973,-5,C
5012973,-6,0
5877530,0,0
5877530,-1,0
5877530,-2,0
5877530,-3,0
5877530,-4,0
5877530,-5,C
5877530,-6,0
5877530,-7,0
5877530,-8,X
5877530,-9,C
5877530,-10,0
5877530,-11,0
5877530,-12,C
5877530,-13,4
5272355,0,C
5272355,-1,C
5272355,-2,C
5272355,-3,X
5272355,-4,X
5272355,-5,C
5272355,-6,2
5272355,-7,C
5272355,-8,0
5272355,-9,C
5272355,-10,C
5272355,-11,X
5272355,-12,C
5113372,0,0
5113372,-1,0
5113372,-2,0
5113372,-3,0
5113372,-4,0
5113372,-5,1
5113372,-6,C
5113372,-7,5
5113372,-8,C
5113372,-9,0
5122581,0,C
5122581,-1,0
5122581,-2,0
5122581,-3,C
5812444,0,0
5812444,-1,C
5812444,-2,C
5812444,-3,0
5812444,-4,C
5812444,-5,C
5812444,-6,0
5812444,-7,0
5812444,-8,C
5812444,-9,C
5812444,-10,0
5812444,-11,0
5860002,0,C
5860002,-1,C
5860002,-2,C
5860002,-3,0
5860002,-4,0
5860002,-5,0
5860002,-6,0
5860002,-7,0
5860002,-8,X
5860002,-9,0
5860002,-10,C
5860002,-11,X
5860002,-12,1
5860002,-13,0
5860002,-14,0
5860002,-15,0
5860002,-16,0
5860002,-17,3
5943202,0,C
5943202,-1,X
5943202,-2,0
5943202,-3,C
5167489,0,0
5167489,-1,0
5167489,-2,0
5167489,-3,0
5167489,-4,0
5167489,-5,C
5167489,-6,C
5167489,-7,4
5167489,-8,0
5167489,-9,0
5167489,-10,C
5167489,-11,C
5167489,-12,0
5167489,-13,C
5167489,-14,X
5961314,0,X
5961314,-1,C
5961314,-2,X
5961314,-3,0
5961314,-4,C
5961314,-5,C
5961314,-6,0
5961314,-7,C
5961314,-8,C
5961314,-9,X
5961314,-10,C
5961314,-11,0
5961314,-12,C
5961314,-13,C
5961314,-14,C
5961314,-15,C
5961314,-16,0
5961314,-17,C
5647359,0,C
5647359,-1,0
5647359,-2,0
5647359,-3,C
5647359,-4,C
5647359,-5,C
5647359,-6,5
5647359,-7,0
5647359,-8,C
5647359,-9,C
5647359,-10,C
5647359,-11,2
5647359,-12,C
5647359,-13,1
5647359,-14,5
5647359,-15,0
5647359,-16,0
5647359,-17,C
5647359,-18,C
5647359,-19,C
5647359,-20,1
5647359,-21,0
5647359,-22,0
5647359,-23,C
5931204,0,C
5023682,0,C
5023682,-1,4
5023682,-2,C
5023682,-3,C
5023682,-4,0
5023682,-5,C
5023682,-6,3
5023682,-7,C
5023682,-8,C
5848533,0,0
5848533,-1,0
5848533,-2,0
5848533,-3,1
5848533,-4,0
5848533,-5,0
5848533,-6,C
5848533,-7,C
5848533,-8,0
5848533,-9,0
5848533,-10,C
5751501,0,C
5751501,-1,C
5751501,-2,0
5751501,-3,0
5751501,-4,0
5751501,-5,0
5751501,-6,2
5751501,-7,X
5751501,-8,0
5481859,0,0
5481859,-1,X
5481859,-2,C
5481859,-3,C
5481859,-4,C
5481859,-5,C
5481859,-6,X
5481859,-7,0
5481859,-8,C
5481859,-9,C
5023951,0,C
5378208,0,X
5378208,-1,0
5378208,-2,5
5378208,-3,0
5378208,-4,C
5378208,-5,0
5378208,-6,0
5378208,-7,5
5378208,-8,C
5378208,-9,0
5378208,-10,0
5378208,-11,C
5378208,-12,0
5378208,-13,C
5378208,-14,0
5378208,-15,0
5868697,0,0
5546941,0,C
5546941,-1,C
5546941,-2,0
5546941,-3,C
5546941,-4,C
5546941,-5,C
5546941,-6,0
5546941,-7,X
5546941,-8,C
5546941,-9,C
5546941,-10,0
5546941,-11,5
5546941,-12,1
5546941,-13,1
5546941,-14,0
5546941,-15,0
5546941,-16,C
5546941,-17,1
5546941,-18,1
5546941,-19,0
5546941,-20,0
5546941,-21,C
5546941,-22,X
5901728,0,0
5901728,-1,0
5901728,-2,0
5901728,-3,C
5901728,-4,0
5901728,-5,0
5901728,-6,C
5901728,-7,4
5901728,-8,X
5901728,-9,C
5901728,-10,1
5321778,0,0
5321778,-1,0
5971148,0,0
5971148,-1,C
5971148,-2,C
5971148,-3,1
5971148,-4,0
5971148,-5,0
5971148,-6,C
5971148,-7,C
5971148,-8,C
5971148,-9,0
5971148,-10,0
5971148,-11,1
5971148,-12,X
5971148,-13,0
5971148,-14,0
5971148,-15,3
5061676,0,0
5061676,-1,0
5061676,-2,0
5061676,-3,C
5061676,-4,C
5061676,-5,1
5061676,-6,C
5061676,-7,X
5061676,-8,0
5061676,-9,C
5061676,-10,X
5061676,-11,X
5169482,0,C
5169482,-1,0
5169482,-2,1
5169482,-3,0
5169482,-4,X
5169482,-5,4
5169482,-6,0
5169482,-7,X
5169482,-8,X
5169482,-9,C
5169482,-10,0
5169482,-11,0
5169482,-12,1
5169482,-13,X
5169482,-14,C
5169482,-15,C
5674942,0,C
5674942,-1,X
5674942,-2,0
5674942,-3,0
5674942,-4,0
5674942,-5,0
5674942,-6,0
5674942,-7,0
5674942,-8,0
5674942,-9,C
5674942,-10,0
5674942,-11,2
5674942,-12,0
5674942,-13,C
5674942,-14,C
5674942,-15,C
5674942,-16,X
5674942,-17,X
5674942,-18,0
5674942,-19,0
5416508,0,C
5416508,-1,0
5416508,-2,C
5416508,-3,0
5416508,-4,0
5416508,-5,C
5416508,-6,C
5416508,-7,C
5416508,-8,C
5416508,-9,C
5416508,-10,C
5416508,-11,0
5416508,-12,X
5416508,-13,C
5416508,-14,0
5416508,-15,1
5416508,-16,C
5416508,-17,C
5712238,0,0
5712238,-1,C
5712238,-2,0
5712238,-3,1
5712238,-4,C
5712238,-5,C
5712238,-6,1
5712238,-7,5
5712238,-8,0
5712238,-9,C
5712238,-10,0
5712238,-11,0
5712238,-12,0
5712238,-13,C
5712238,-14,1
5712238,-15,4
5712238,-16,0
5712238,-17,0
5712238,-18,0
5712238,-19,0
5712238,-20,0
5712238,-21,C
5712238,-22,0
5092083,0,C
5092083,-1,3
5092083,-2,X
5113067,0,0
5113067,-1,0
5113067,-2,C
5113067,-3,0
5113067,-4,0
5113067,-5,0
5113067,-6,1
5113067,-7,C
5113067,-8,C
5113067,-9,C
5113067,-10,C
5113067,-11,0
5113067,-12,C
5113067,-13,0
5113067,-14,0
5113067,-15,C
5960560,0,C
5960560,-1,0
5960560,-2,C
5960560,-3,C
5960560,-4,X
5960560,-5,C
5960560,-6,0
5960560,-7,X
5960560,-8,0
5960560,-9,C
5960560,-10,X
5960560,-11,0
5960560,-12,0
5960560,-13,C
5960560,-14,0
5960560,-15,0
5960560,-16,C
5960560,-17,X
5960560,-18,X
5960560,-19,0
5168063,0,0
5168063,-1,0
5168063,-2,C
5168063,-3,X
5168063,-4,C
5168063,-5,0
5168063,-6,C
5168063,-7,0
5168063,-8,0
5168063,-9,C
5168063,-10,C
5168063,-11,0
5168063,-12,0
5168063,-13,C
5168063,-14,0
5168063,-15,0
5168063,-16,C
5168063,-17,4
5168063,-18,C
5168063,-19,0
5168063,-20,C
5018092,0,C
5868205,0,0
5868205,-1,X
5868205,-2,0
5868205,-3,C
5868205,-4,C
5868205,-5,C
5868205,-6,0
5868205,-7,X
5868205,-8,0
5868205,-9,0
5868205,-10,C
5868205,-11,0
5868205,-12,C
5868205,-13,C
5980294,0,0
5980294,-1,X
5980294,-2,0
5980294,-3,0
5980294,-4,0
5980294,-5,0
5980294,-6,0
5980294,-7,0
5980294,-8,0
5980294,-9,0
5980294,-10,0
5980294,-11,0
5980294,-12,C
5980294,-13,4
5980294,-14,0
5980294,-15,X
5865260,0,0
5396638,0,X
5396638,-1,C
5396638,-2,C
5396638,-3,X
5396638,-4,2
5396638,-5,C
5396638,-6,0
5396638,-7,C
5396638,-8,C
5396638,-9,C
5293540,0,1
5293540,-1,C
5293540,-2,C
5293540,-3,0
5293540,-4,X
5293540,-5,0
5293540,-6,X
5293540,-7,C
5293540,-8,0
5293540,-9,X
5293540,-10,5
5293540,-11,X
5293540,-12,X
5293540,-13,0
5293540,-14,C
5293540,-15,X
5293540,-16,C
5293540,-17,X
5293540,-18,0
5293540,-19,C
5293540,-20,C
5293540,-21,C
5293540,-22,C
5293540,-23,C
5096511,0,C
5096511,-1,0
5096511,-2,X
5096511,-3,C
5096511,-4,0
5096511,-5,X
5096511,-6,C
5096511,-7,0
5096511,-8,C
5096511,-9,X
5096511,-10,0
5096511,-11,C
5096511,-12,0
5096511,-13,C
5096511,-14,0
5096511,-15,C
5096511,-16,C
5096511,-17,C
5096511,-18,C
5096511,-19,C
5096511,-20,0
5096511,-21,C
5131552,0,C
5131552,-1,C
5131552,-2,5
5131552,-3,0
5131552,-4,C
5131552,-5,C
5131552,-6,0
5131552,-7,C
5131552,-8,C
5131552,-9,C
5131552,-10,0
5131552,-11,2
5131552,-12,0
5131552,-13,1
5131552,-14,0
5131552,-15,0
5131552,-16,C
5131552,-17,4
5678826,0,0
5678826,-1,0
5678826,-2,0
5678826,-3,C
5678826,-4,0
5678826,-5,0
5678826,-6,C
5678826,-7,0
5678826,-8,1
5678826,-9,C
5313599,0,0
5313599,-1,C
5313599,-2,C
5313599,-3,C
5313599,-4,X
5313599,-5,X
5313599,-6,4
5853784,0,C
5853784,-1,0
5853784,-2,0
5853784,-3,C
5853784,-4,0
5853784,-5,0
5853784,-6,0
5853784,-7,0
5853784,-8,1
5853784,-9,0
5853784,-10,0
5853784,-11,C
5853784,-12,X
5853784,-13,0
5853784,-14,0
5155552,0,0
5155552,-1,C
5155552,-2,C
5155552,-3,C
5155552,-4,0
5672358,0,C
5672358,-1,C
5672358,-2,X
5672358,-3,C
5672358,-4,0
5672358,-5,X
5672358,-6,C
5672358,-7,C
5672358,-8,C
5672358,-9,1
5672358,-10,C
5672358,-11,C
5672358,-12,0
5672358,-13,C
5672358,-14,0
5672358,-15,C
5672358,-16,0
5672358,-17,0
5661482,0,X
5661482,-1,C
5661482,-2,C
5661482,-3,C
5661482,-4,C
5661482,-5,X
5661482,-6,0
5661482,-7,0
5661482,-8,C
5661482,-9,0
5661482,-10,0
5661482,-11,C
5661482,-12,C
5661482,-13,1
5661482,-14,C
5661482,-15,0
5661482,-16,0
5173511,0,0
5173511,-1,0
5173511,-2,C
5173511,-3,0
5173511,-4,C
5173511,-5,0
5173511,-6,1
5173511,-7,C
5173511,-8,0
5173511,-9,0
5173511,-10,C
5173511,-11,0
5173511,-12,C
5173511,-13,0
5173511,-14,C
5173511,-15,C
5173511,-16,1
5173511,-17,X
5173511,-18,C
5173511,-19,C
5173511,-20,0
5173511,-21,C
5993152,0,C
5993152,-1,C
5993152,-2,0
5993152,-3,C
5993152,-4,C
5817322,0,0
5817322,-1,C
5817322,-2,C
5817322,-3,0
5817322,-4,X
5817322,-5,0
5817322,-6,0
5817322,-7,X
5817322,-8,1
5817322,-9,4
5817322,-10,C
5817322,-11,C
5817322,-12,C
5817322,-13,X
5817322,-14,C
5817322,-15,C
5817322,-16,0
5817322,-17,C
5817322,-18,0
5817322,-19,C
5817322,-20,0
5074396,0,C
5074396,-1,C
5074396,-2,0
5074396,-3,C
5074396,-4,C
5074396,-5,0
5033380,0,0
5033380,-1,C
5033380,-2,0
5033380,-3,C
5033380,-4,C
5131914,0,C
5131914,-1,C
5131914,-2,C
5131914,-3,1
5131914,-4,C
5131914,-5,C
5131914,-6,0
5131914,-7,X
5131914,-8,C
5131914,-9,0
5131914,-10,0
5131914,-11,C
5131914,-12,0
5131914,-13,0
5131914,-14,C
5131914,-15,X
5131914,-16,C
5131914,-17,X
5131914,-18,0
5921165,0,0
5921165,-1,C
5921165,-2,0
5921165,-3,0
5921165,-4,0
5921165,-5,C
5921165,-6,C
5921165,-7,0
5921165,-8,0
5921165,-9,C
5921165,-10,0
5921165,-11,C
5921165,-12,C
5921165,-13,1
5921165,-14,0
5191115,0,X
5169122,0,1
5058470,0,C
5058470,-1,C
5058470,-2,0
5058470,-3,C
5058470,-4,0
5164671,0,C
5164671,-1,C
5164671,-2,C
5164671,-3,C
5164671,-4,C
5164671,-5,0
5164671,-6,0
5164671,-7,C
5164671,-8,0
5164671,-9,1
5164671,-10,C
5164671,-11,0
5164671,-12,0
5164671,-13,C
5164671,-14,C
5164671,-15,C
5164671,-16,C
5407891,0,0
5407891,-1,0
5407891,-2,X
5407891,-3,0
5407891,-4,5
5407891,-5,C
5407891,-6,X
5407891,-7,0
5407891,-8,0
5407891,-9,0
5407891,-10,C
5407891,-11,X
5407891,-12,C
5407891,-13,X
5407891,-14,0
5407891,-15,C
5407891,-16,C
5407891,-17,C
5224870,0,1
5224870,-1,C
5224870,-2,0
5224870,-3,0
5224870,-4,C
5224870,-5,C
5224870,-6,1
5224870,-7,C
5224870,-8,C
5224870,-9,0
5224870,-10,C
5224870,-11,C
5224870,-12,C
5224870,-13,0
5224870,-14,C
5224870,-15,C
5224870,-16,C
5715676,0,0
5715676,-1,C
5715676,-2,C
5715676,-3,0
5715676,-4,C
5715676,-5,0
5715676,-6,C
5715676,-7,C
5715676,-8,0
5715676,-9,C
5715676,-10,X
5715676,-11,0
5179129,0,C
5179129,-1,X
5179129,-2,X
5179129,-3,C
5179129,-4,C
5390433,0,C
5390433,-1,0
5390433,-2,X
5390433,-3,5
5390433,-4,0
5390433,-5,C
5390433,-6,C
5390433,-7,0
5390433,-8,X
5390433,-9,0
5390433,-10,1
5390433,-11,0
5390433,-12,C
5390433,-13,0
5390433,-14,C
5390433,-15,0
5390433,-16,0
5390433,-17,C
5390433,-18,0
5390433,-19,C
5390433,-20,0
5004416,0,1
5004416,-1,0
5004416,-2,C
5004416,-3,C
5004416,-4,C
5004416,-5,0
5004416,-6,0
5004416,-7,0
5004416,-8,C
5004416,-9,0
5250209,0,0
5250209,-1,0
5250209,-2,0
5250209,-3,C
5250209,-4,2
5250209,-5,C
5250209,-6,C
5250209,-7,C
5250209,-8,X
5332270,0,C
5332270,-1,X
5332270,-2,0
5332270,-3,X
5332270,-4,1
5332270,-5,C
5332270,-6,0
5332270,-7,0
5332270,-8,0
5332270,-9,0
5332270,-10,C
5332270,-11,0
5332270,-12,X
5332270,-13,1
5332270,-14,X
5332270,-15,C
5476290,0,0
5476290,-1,C
5476290,-2,C
5476290,-3,C
5476290,-4,C
5476290,-5,C
5476290,-6,0
5476290,-7,X
5476290,-8,C
5476290,-9,1
5476290,-10,C
5476290,-11,C
5476290,-12,1
5476290,-13,0
5476290,-14,C
5476290,-15,C
5476290,-16,X
5476290,-17,0
5476290,-18,0
5476290,-19,C
5476290,-20,1
5476290,-21,X
5476290,-22,C
5476290,-23,C
5863784,0,0
5863784,-1,0
5863784,-2,1
5863784,-3,0
5863784,-4,0
5863784,-5,0
5863784,-6,C
5863784,-7,C
5863784,-8,C
5863784,-9,C
5863784,-10,0
5863784,-11,4
5863784,-12,X
5863784,-13,C
5863784,-14,C
5863784,-15,C
5863784,-16,2
5863784,-17,C
5863784,-18,0
5863784,-19,C
5863784,-20,C
5863784,-21,C
5863784,-22,0
5982815,0,0
5982815,-1,0
5982815,-2,0
5982815,-3,0
5982815,-4,C
5982815,-5,C
5982815,-6,C
5982815,-7,C
5982815,-8,0
5982815,-9,0
5982815,-10,C
5982815,-11,0
5982815,-12,0
5982815,-13,0
5982815,-14,C
5590887,0,0
5590887,-1,C
5590887,-2,X
5590887,-3,C
5590887,-4,C
5590887,-5,4
5590887,-6,0
5590887,-7,0
5590887,-8,C
5590887,-9,C
5590887,-10,1
5590887,-11,0
5590887,-12,X
5590887,-13,0
5590887,-14,X
5590887,-15,C
5590887,-16,C
5590887,-17,C
5590887,-18,1
5590887,-19,C
5590887,-20,1
5590887,-21,C
5590887,-22,0
5532310,0,0
5532310,-1,X
5532310,-2,0
5532310,-3,X
5532310,-4,0
5532310,-5,0
5532310,-6,C
5532310,-7,0
5160877,0,C
5160877,-1,C
5160877,-2,C
5160877,-3,C
5160877,-4,0
5160877,-5,C
5160877,-6,0
5160877,-7,C
5160877,-8,0
5160877,-9,0
5160877,-10,0
5160877,-11,C
5203286,0,4
5203286,-1,C
5203286,-2,1
5203286,-3,C
5203286,-4,0
5203286,-5,0
5203286,-6,0
5203286,-7,C
5203286,-8,0
5203286,-9,0
5203286,-10,0
5203286,-11,X
5203286,-12,C
5203286,-13,0
5203286,-14,0
5203286,-15,X
5203286,-16,0
5203286,-17,C
5203286,-18,C
5203286,-19,1
5203286,-20,0
5489240,0,C
5489240,-1,0
5489240,-2,0
5489240,-3,0
5489240,-4,C
5489240,-5,0
5489240,-6,0
5186089,0,C
5186089,-1,X
5186089,-2,0
5807088,0,5
5807088,-1,0
5807088,-2,X
5807088,-3,C
5807088,-4,C
5807088,-5,0
5807088,-6,C
5807088,-7,C
5807088,-8,0
5807088,-9,C
5807088,-10,C
5977288,0,C
5977288,-1,1
5016247,0,4
5016247,-1,C
5016247,-2,X
5016247,-3,1
5016247,-4,X
5016247,-5,0
5016247,-6,C
5016247,-7,C
5947797,0,X
5947797,-1,0
5947797,-2,0
5947797,-3,0
5947797,-4,0
5947797,-5,C
5947797,-6,0
5947797,-7,X
5947797,-8,1
5947797,-9,C
5799217,0,0
5012284,0,C
5012284,-1,C
5012284,-2,0
5012284,-3,0
5012284,-4,X
5012284,-5,1
5148417,0,0
5148417,-1,C
5148417,-2,C
5148417,-3,C
5148417,-4,0
5148417,-5,1
5148417,-6,0
5148417,-7,0
5148417,-8,C
5148417,-9,1
5148417,-10,0
5148417,-11,0
5148417,-12,C
5148417,-13,C
5547779,0,0
5547779,-1,C
5547779,-2,C
5547779,-3,1
5547779,-4,C
